geoid,name,population_e,white_e,black_e,asian_e,amind_e,hawpi_e,latino_e,medhhincome_e,inpoverty_e
78655,ZCTA5 78655,2845,729,65,0,0,6,2018,62386,390
78661,ZCTA5 78661,329,160,4,0,0,0,165,39531,66
78605,ZCTA5 78605,6275,4806,22,41,29,0,1272,64769,601
78611,ZCTA5 78611,12921,9982,177,48,69,0,2457,58199,1529
78619,ZCTA5 78619,4505,3354,0,12,120,0,995,132568,190
78648,ZCTA5 78648,8148,4151,554,23,0,47,3264,47854,2028
78653,ZCTA5 78653,24313,5785,5322,538,0,0,11892,73496,3203
78729,ZCTA5 78729,28644,17601,1414,2630,0,0,6143,80742,1396
78638,ZCTA5 78638,2133,1517,0,0,0,55,507,57924,244
78618,ZCTA5 78618,338,303,0,11,0,0,22,66250,24
78620,ZCTA5 78620,17590,14258,46,369,15,0,2592,108570,1081
78629,ZCTA5 78629,12393,5533,996,70,28,0,5681,53783,1917
78645,ZCTA5 78645,11579,9078,283,73,19,13,1874,80179,712
78650,ZCTA5 78650,1632,1062,0,1,12,0,506,60515,349
78662,ZCTA5 78662,2201,2036,15,20,0,0,130,79792,243
78719,ZCTA5 78719,1709,179,66,0,0,0,1421,64167,146
78723,ZCTA5 78723,35725,13781,6214,993,0,0,13836,59197,6273
78010,ZCTA5 78010,3493,1991,8,0,28,0,1333,60755,522
78014,ZCTA5 78014,5999,676,102,12,0,0,5137,46667,930
78023,ZCTA5 78023,31357,14668,825,1741,98,77,13317,122967,1182
78025,ZCTA5 78025,4918,3562,62,35,20,18,1131,52692,775
78061,ZCTA5 78061,12858,1817,178,136,0,0,10727,46184,2536
78073,ZCTA5 78073,8580,1494,130,14,8,0,6791,50929,1668
78738,ZCTA5 78738,15986,12274,150,1337,22,0,1915,129907,679
78067,ZCTA5 78067,772,20,0,0,0,0,752,120648,180
78072,ZCTA5 78072,582,280,0,0,9,0,293,62250,69
78116,ZCTA5 78116,313,304,0,0,0,0,4,NA,57
78148,ZCTA5 78148,22364,9905,3243,596,0,20,7678,62759,2700
78024,ZCTA5 78024,1370,1083,30,136,0,0,110,54125,153
78724,ZCTA5 78724,25723,2738,5003,54,39,31,17388,50625,5764
78727,ZCTA5 78727,30561,15683,2659,5725,37,0,5444,80758,1514
79382,ZCTA5 79382,8149,5855,142,43,52,0,1780,74413,980
79415,ZCTA5 79415,17939,4916,1521,880,88,20,10362,31680,5547
79508,ZCTA5 79508,1470,1062,27,0,0,0,381,66556,140
79512,ZCTA5 79512,7456,3310,767,37,122,0,3146,49583,657
79527,ZCTA5 79527,263,212,0,0,0,0,51,65625,9
79532,ZCTA5 79532,826,545,2,0,31,0,239,64167,53
79540,ZCTA5 79540,121,109,0,0,0,0,12,92917,0
79541,ZCTA5 79541,973,942,0,0,0,0,31,NA,0
79701,ZCTA5 79701,32219,7825,2808,76,152,0,21080,57064,4742
79748,ZCTA5 79748,298,56,0,0,39,0,203,48438,77
79754,ZCTA5 79754,98,83,0,0,3,0,12,83750,15
79783,ZCTA5 79783,321,260,0,0,0,0,61,137596,24
79842,ZCTA5 79842,425,224,0,0,16,0,185,45769,31
79907,ZCTA5 79907,53174,1539,217,14,296,14,51035,31784,14647
79567,ZCTA5 79567,3432,1818,86,11,13,0,1487,38806,738
79719,ZCTA5 79719,589,111,0,0,0,0,478,42708,146
79730,ZCTA5 79730,157,16,0,0,0,0,141,61131,0
79756,ZCTA5 79756,9565,3764,438,111,16,0,5134,66667,1202
79759,ZCTA5 79759,0,0,0,0,0,0,0,NA,0
83712,ZCTA5 83712,9746,8636,73,265,24,2,461,84828,699
83855,ZCTA5 83855,1934,1765,0,20,0,0,22,41488,170
83857,ZCTA5 83857,1140,952,43,0,12,0,108,56214,121
83874,ZCTA5 83874,27,27,0,0,0,0,0,NA,0
83221,ZCTA5 83221,26950,20232,130,195,1283,3,4619,57389,3211
83236,ZCTA5 83236,2422,2046,0,43,24,0,216,60246,138
83243,ZCTA5 83243,42,42,0,0,0,0,0,NA,0
83244,ZCTA5 83244,300,288,1,0,0,0,11,54000,3
83274,ZCTA5 83274,9627,8142,0,19,16,17,1112,57955,527
83330,ZCTA5 83330,6469,4626,0,20,40,0,1662,45421,930
83338,ZCTA5 83338,21286,12783,17,97,67,41,8056,53380,4024
83344,ZCTA5 83344,1381,909,0,7,45,0,418,55688,175
83352,ZCTA5 83352,3227,1910,0,8,26,0,1222,45700,388
83871,ZCTA5 83871,1867,1785,0,39,11,0,13,65398,62
83852,ZCTA5 83852,869,719,33,11,0,0,48,39500,115
83856,ZCTA5 83856,6185,5866,0,65,10,0,137,45917,573
83866,ZCTA5 83866,58,58,0,0,0,0,0,NA,0
83013,ZCTA5 83013,315,306,1,4,0,0,0,NA,14
83113,ZCTA5 83113,2609,2064,0,1,0,0,258,75094,419
83119,ZCTA5 83119,298,298,0,0,0,0,0,NA,0
83120,ZCTA5 83120,748,701,0,0,0,0,47,111300,12
83217,ZCTA5 83217,813,772,0,0,0,0,38,55357,66
83234,ZCTA5 83234,1475,1352,3,8,1,5,86,56750,223
83254,ZCTA5 83254,3651,3414,31,23,0,0,139,48267,768
83272,ZCTA5 83272,304,284,0,12,0,0,8,68125,0
83277,ZCTA5 83277,219,197,0,0,0,0,22,103750,0
83278,ZCTA5 83278,379,340,0,0,39,0,0,99840,67
83321,ZCTA5 83321,474,361,0,0,15,0,98,48214,42
83322,ZCTA5 83322,28,28,0,0,0,0,0,2499,10
83337,ZCTA5 83337,29,29,0,0,0,0,0,NA,0
83355,ZCTA5 83355,4875,2820,0,119,7,23,1878,50084,953
83429,ZCTA5 83429,519,508,0,0,0,0,0,58750,74
83440,ZCTA5 83440,36635,32385,59,600,53,35,2700,38154,11671
83467,ZCTA5 83467,6245,5810,3,0,17,0,188,39648,766
83468,ZCTA5 83468,144,144,0,0,0,0,0,50536,24
83540,ZCTA5 83540,2386,636,6,21,1436,5,145,50288,451
83544,ZCTA5 83544,6183,5479,46,35,180,16,298,46417,565
83604,ZCTA5 83604,522,443,0,0,33,0,46,44922,44
83610,ZCTA5 83610,880,856,0,0,0,0,18,37097,86
83611,ZCTA5 83611,2004,1900,4,0,0,0,83,55889,196
83616,ZCTA5 83616,27982,24906,122,565,148,99,1430,89460,1826
83624,ZCTA5 83624,1398,991,5,0,23,0,360,48050,211
83632,ZCTA5 83632,384,328,0,0,0,0,17,66563,31
83638,ZCTA5 83638,7025,6517,2,26,22,0,445,71714,564
83643,ZCTA5 83643,140,140,0,0,0,0,0,NA,28
83110,ZCTA5 83110,4871,4405,0,6,28,0,206,67008,713
83201,ZCTA5 83201,38506,31918,365,826,442,81,3624,50526,6330
83203,ZCTA5 83203,278,40,0,0,129,0,92,29688,129
83213,ZCTA5 83213,1340,1226,3,0,0,0,111,34602,383
83232,ZCTA5 83232,603,522,0,0,3,0,73,65417,34
83237,ZCTA5 83237,916,833,0,9,0,0,74,60313,57
83245,ZCTA5 83245,2269,2200,39,0,0,0,24,60804,225
83250,ZCTA5 83250,1733,1702,0,0,0,0,30,66250,178
94577,ZCTA5 94577,47682,12131,5480,13733,115,483,13734,78444,4380
94590,ZCTA5 94590,37280,9677,9575,3730,53,304,12213,53275,7520
94599,ZCTA5 94599,3108,2304,75,95,9,0,516,69800,214
94074,ZCTA5 94074,170,59,0,0,0,0,49,124750,0
94131,ZCTA5 94131,29523,16698,1322,5776,0,38,3884,151607,1441
94526,ZCTA5 94526,33135,25937,349,3769,6,21,2039,152727,1126
63387,ZCTA5 63387,70,65,0,0,0,0,0,33750,8
63401,ZCTA5 63401,22048,19533,1034,159,170,18,521,46604,3810
63430,ZCTA5 63430,751,703,0,38,5,0,0,30774,302
63432,ZCTA5 63432,532,532,0,0,0,0,0,51667,42
63434,ZCTA5 63434,661,574,14,16,0,0,24,49722,44
63452,ZCTA5 63452,1522,1490,16,0,2,0,2,45402,219
63436,ZCTA5 63436,1522,1505,12,0,1,0,0,53138,240
63439,ZCTA5 63439,221,218,0,0,3,0,0,38523,39
73142,ZCTA5 73142,14874,9887,1683,848,450,0,951,76748,1259
73169,ZCTA5 73169,2502,1792,19,0,84,0,439,66400,212
73446,ZCTA5 73446,8642,4541,192,32,710,0,2539,45774,1467
73449,ZCTA5 73449,3038,2353,13,0,383,0,190,48309,522
73453,ZCTA5 73453,490,385,2,0,25,0,55,62500,15
73463,ZCTA5 73463,3264,2873,25,21,144,0,46,55042,561
73529,ZCTA5 73529,5158,4467,12,23,306,0,139,44700,612
73538,ZCTA5 73538,5447,4069,358,58,299,0,414,73409,321
73549,ZCTA5 73549,178,169,0,0,4,0,0,51667,28
73550,ZCTA5 73550,2352,1295,253,20,12,0,692,47986,340
73050,ZCTA5 73050,1022,110,845,13,5,0,33,NA,23
73098,ZCTA5 73098,4553,3491,189,0,206,0,252,49306,653
73054,ZCTA5 73054,4363,3551,116,6,241,0,87,60417,442
73059,ZCTA5 73059,2932,2552,32,11,88,0,124,59321,275
73075,ZCTA5 73075,9674,6455,305,18,466,0,1725,45707,1672
73103,ZCTA5 73103,4818,3799,443,93,45,0,251,52416,674
73090,ZCTA5 73090,1223,1001,89,0,19,0,61,72917,73
73105,ZCTA5 73105,5445,1684,2823,236,38,0,159,42050,1389
73107,ZCTA5 73107,24965,13159,1480,616,816,0,7928,45430,4985
73565,ZCTA5 73565,979,676,19,0,45,0,205,32589,269
73571,ZCTA5 73571,90,67,0,0,0,0,23,NA,0
73647,ZCTA5 73647,521,458,0,8,4,0,45,71354,13
73655,ZCTA5 73655,841,683,11,0,15,0,85,48490,75
73666,ZCTA5 73666,256,230,0,0,2,0,24,68500,19
73667,ZCTA5 73667,544,468,8,0,34,0,16,57650,37
73701,ZCTA5 73701,24987,14516,795,25,505,2103,5627,43115,5300
73772,ZCTA5 73772,3978,2347,342,0,253,0,869,43886,252
73834,ZCTA5 73834,1673,1256,1,0,12,0,394,47500,210
73859,ZCTA5 73859,1356,1224,0,0,2,0,50,45875,156
73931,ZCTA5 73931,437,385,0,2,0,0,33,60000,31
73938,ZCTA5 73938,773,635,0,0,36,0,100,50909,146
73939,ZCTA5 73939,1638,1182,55,46,88,5,237,43068,361
73944,ZCTA5 73944,443,241,0,1,34,0,147,44107,74
73949,ZCTA5 73949,1635,994,0,0,0,0,634,48482,241
73555,ZCTA5 73555,171,103,27,0,41,0,0,38333,9
73736,ZCTA5 73736,736,695,10,0,8,0,19,74028,34
73747,ZCTA5 73747,334,331,0,0,3,0,0,58370,44
73004,ZCTA5 73004,1046,864,0,0,24,0,95,68750,165
73029,ZCTA5 73029,1674,1176,0,0,173,38,140,51761,317
73030,ZCTA5 73030,4333,2931,124,32,319,0,417,51992,660
73036,ZCTA5 73036,21416,13977,1299,91,1961,0,2961,51519,3332
73041,ZCTA5 73041,349,313,0,0,13,0,23,68462,38
73049,ZCTA5 73049,5994,4537,275,0,219,0,473,64097,440
73062,ZCTA5 73062,1256,897,0,0,285,0,29,36932,154
73080,ZCTA5 73080,9523,7015,153,0,625,13,1319,62011,1094
73569,ZCTA5 73569,524,348,4,0,21,0,134,40625,86
73601,ZCTA5 73601,10092,5465,436,182,574,0,2835,48034,1167
73624,ZCTA5 73624,2410,1761,111,0,11,0,304,52159,445
73641,ZCTA5 73641,530,464,0,0,4,0,19,43906,48
73703,ZCTA5 73703,28866,24213,578,529,438,0,1777,62761,2081
73727,ZCTA5 73727,175,175,0,0,0,0,0,NA,23
81231,ZCTA5 81231,640,496,50,0,0,0,94,NA,0
81232,ZCTA5 81232,17,17,0,0,0,0,0,NA,0
81237,ZCTA5 81237,26,26,0,0,0,0,0,NA,0
81242,ZCTA5 81242,465,390,0,9,0,0,66,48750,70
81303,ZCTA5 81303,8157,6649,61,99,67,0,1035,70275,704
81403,ZCTA5 81403,11412,9306,73,40,16,0,1856,62633,1025
81429,ZCTA5 81429,47,47,0,0,0,0,0,NA,0
81507,ZCTA5 81507,14953,13774,0,266,31,0,751,85007,331
81612,ZCTA5 81612,0,0,0,0,0,0,0,NA,0
63005,ZCTA5 63005,18083,14907,178,2104,19,0,483,163068,598
63010,ZCTA5 63010,35888,33826,384,359,55,0,731,66866,3098
63011,ZCTA5 63011,38348,33008,679,1951,11,14,1792,103247,1426
63012,ZCTA5 63012,10358,10113,0,35,32,11,148,80596,448
63013,ZCTA5 63013,1721,1633,0,0,0,0,0,67935,60
63061,ZCTA5 63061,190,190,0,0,0,0,0,112500,19
63084,ZCTA5 63084,19186,18480,86,52,4,0,319,57708,1714
63115,ZCTA5 63115,17710,120,17308,9,0,16,130,26599,5388
63128,ZCTA5 63128,30023,28393,360,631,39,14,254,77682,1156
63136,ZCTA5 63136,44382,3072,39437,43,178,12,375,32223,10349
63141,ZCTA5 63141,20411,15623,1489,2177,98,45,726,107419,589
63334,ZCTA5 63334,8882,7505,975,45,47,15,140,47927,1056
63352,ZCTA5 63352,1180,1101,37,0,0,0,28,36442,172
63353,ZCTA5 63353,4770,4187,249,16,5,0,200,43643,626
62246,ZCTA5 62246,9964,8134,1162,42,58,0,548,60230,1393
62262,ZCTA5 62262,1619,1445,88,63,14,0,9,46667,215
62274,ZCTA5 62274,7699,5588,1573,89,0,0,394,52618,1025
62297,ZCTA5 62297,452,452,0,0,0,0,0,60515,118
62314,ZCTA5 62314,479,458,0,0,0,0,0,46250,41
62356,ZCTA5 62356,402,385,0,10,3,0,1,39750,89
62361,ZCTA5 62361,362,359,0,0,0,0,3,48636,66
62379,ZCTA5 62379,1947,1869,0,6,3,0,55,54718,227
62414,ZCTA5 62414,1888,1879,4,0,0,0,1,45179,287
62417,ZCTA5 62417,2920,2910,0,0,10,0,0,42000,242
62427,ZCTA5 62427,1781,1690,0,0,44,11,0,53472,321
62439,ZCTA5 62439,7107,6538,91,69,63,0,152,45487,1248
62450,ZCTA5 62450,12216,11549,116,75,71,0,245,44583,1942
62510,ZCTA5 62510,1496,1418,12,0,0,0,25,51691,166
62401,ZCTA5 62401,18886,17728,127,117,26,0,685,53367,2454
62428,ZCTA5 62428,2915,2880,3,19,0,0,0,55662,339
62468,ZCTA5 62468,2492,2381,5,0,0,0,51,66576,319
62474,ZCTA5 62474,897,882,0,2,0,0,9,51875,132
62476,ZCTA5 62476,1533,1487,13,0,0,0,15,48852,161
62480,ZCTA5 62480,485,485,0,0,0,0,0,36500,105
62520,ZCTA5 62520,1576,1510,30,0,0,0,20,85625,109
62530,ZCTA5 62530,1356,1319,0,9,0,0,13,66833,76
62942,ZCTA5 62942,624,607,0,0,0,0,14,44412,86
62947,ZCTA5 62947,522,513,0,9,0,0,0,60000,28
62951,ZCTA5 62951,4604,4475,0,44,20,0,65,42346,457
62958,ZCTA5 62958,2134,1959,11,63,2,1,38,68947,281
62972,ZCTA5 62972,958,915,0,14,0,0,29,64286,39
62975,ZCTA5 62975,169,169,0,0,0,0,0,59018,15
62997,ZCTA5 62997,617,615,1,0,0,0,0,57344,132
11804,ZCTA5 11804,4671,3955,16,430,0,0,206,112946,195
11930,ZCTA5 11930,882,742,0,0,0,0,121,102639,36
11941,ZCTA5 11941,1797,1573,0,0,0,0,224,123125,74
11962,ZCTA5 11962,324,315,0,0,0,0,9,113182,0
11702,ZCTA5 11702,14127,12672,90,231,1,0,888,130337,587
11710,ZCTA5 11710,34634,28298,632,1645,0,0,3506,136281,1238
11530,ZCTA5 11530,28460,24226,496,1474,0,0,1852,168019,794
11566,ZCTA5 11566,33331,28057,1102,1251,36,0,2475,152337,1001
11705,ZCTA5 11705,7721,6688,175,99,40,0,618,112193,346
11709,ZCTA5 11709,6735,6224,18,85,19,0,248,108951,306
11714,ZCTA5 11714,22741,17707,122,2075,132,0,2496,114095,787
11722,ZCTA5 11722,31878,7383,7589,1141,43,0,14999,75021,2974
11725,ZCTA5 11725,29396,25270,463,1396,0,0,1862,133893,835
11727,ZCTA5 11727,29736,17585,4196,1557,0,48,5725,82655,1762
11730,ZCTA5 11730,13663,11832,285,146,0,0,1344,122826,648
11746,ZCTA5 11746,67863,40877,4138,6341,0,15,14362,116560,4961
11765,ZCTA5 11765,782,574,0,95,0,0,102,250001,21
11767,ZCTA5 11767,14952,12540,259,471,0,0,1615,116599,389
11769,ZCTA5 11769,8340,7625,140,43,16,0,425,103864,356
11901,ZCTA5 11901,28387,14545,4757,460,25,0,8201,66438,2930
11950,ZCTA5 11950,16444,10130,1343,113,498,0,3994,95278,1630
11952,ZCTA5 11952,5010,4768,13,0,0,0,225,92042,64
11717,ZCTA5 11717,63492,9733,7721,1215,0,100,43851,82237,6741
11718,ZCTA5 11718,3075,2694,57,9,0,0,216,127931,23
11733,ZCTA5 11733,16363,13064,230,1689,7,0,1091,155455,356
11742,ZCTA5 11742,12438,9090,631,685,0,0,1920,107056,422
11753,ZCTA5 11753,12857,7943,94,4036,0,0,311,175724,594
11756,ZCTA5 11756,43446,31325,502,3245,0,0,7261,125486,2298
11763,ZCTA5 11763,28579,18621,3247,348,0,0,6074,88438,2425
11766,ZCTA5 11766,11720,9984,92,295,0,0,1319,133050,365
11771,ZCTA5 11771,9150,7350,156,401,0,0,1156,121481,331
11778,ZCTA5 11778,12081,10354,123,86,0,0,981,97790,489
11222,ZCTA5 11222,36872,27178,1083,1594,61,0,5671,93488,3741
11233,ZCTA5 11233,79439,6910,57326,1488,89,17,12115,44905,21418
11235,ZCTA5 11235,78775,57362,1539,10744,72,0,6039,54646,13327
11426,ZCTA5 11426,20524,5666,1124,8959,8,0,4092,98987,1569
11427,ZCTA5 11427,24560,4562,4887,8238,147,0,4784,79385,2049
11042,ZCTA5 11042,506,323,124,22,0,0,30,NA,0
11101,ZCTA5 11101,31366,10358,4252,7700,0,49,7910,75581,5216
11205,ZCTA5 11205,46843,20745,13322,2966,144,4,8143,58872,12497
11215,ZCTA5 11215,69873,47251,2722,5620,54,0,10480,132091,4927
11219,ZCTA5 11219,89371,54475,932,21197,134,0,11831,40683,30920
11226,ZCTA5 11226,99558,12931,64518,3055,149,0,16328,58257,15624
11228,ZCTA5 11228,44348,21236,460,16460,37,36,5510,72902,5325
11236,ZCTA5 11236,100844,4165,84656,2597,93,0,7722,70793,12536
14706,ZCTA5 14706,6163,5728,56,87,91,0,104,57031,835
14709,ZCTA5 14709,1389,1308,4,31,0,0,24,47500,212
14710,ZCTA5 14710,3443,3324,0,38,0,0,58,61567,604
14711,ZCTA5 14711,1814,1730,2,16,6,0,10,50000,227
14729,ZCTA5 14729,906,898,2,0,0,0,3,65000,134
14011,ZCTA5 14011,9198,7204,1199,10,46,0,632,68938,563
14020,ZCTA5 14020,22707,20031,699,309,22,0,886,53841,3276
14030,ZCTA5 14030,1800,1735,3,0,7,0,53,65000,249
14132,ZCTA5 14132,5632,4868,28,63,473,0,88,71678,604
14201,ZCTA5 14201,11935,4404,2630,247,41,0,4290,29554,5083
14206,ZCTA5 14206,20310,14875,2579,453,210,0,1560,40751,4376
14210,ZCTA5 14210,14249,10635,1147,183,240,0,1533,37380,3781
14222,ZCTA5 14222,14114,9776,2198,722,33,0,1117,58957,1313
14301,ZCTA5 14301,12704,6616,3951,105,127,19,1207,27550,4945
12737,ZCTA5 12737,1963,1682,29,31,0,0,164,79946,195
12738,ZCTA5 12738,304,292,0,0,0,0,12,58500,57
12740,ZCTA5 12740,2035,1761,69,0,0,0,191,70109,268
12754,ZCTA5 12754,6602,4183,768,84,0,0,1435,41659,1476
12758,ZCTA5 12758,3835,2913,80,26,0,0,143,51386,600
12815,ZCTA5 12815,1065,1013,0,0,0,0,9,55125,119
12822,ZCTA5 12822,6060,5829,42,0,0,0,87,58668,698
12827,ZCTA5 12827,3622,3383,80,58,0,7,45,67885,193
12841,ZCTA5 12841,165,165,0,0,0,0,0,51250,10
12842,ZCTA5 12842,797,762,3,3,0,0,0,58398,93
12845,ZCTA5 12845,4570,4272,66,40,15,0,124,61868,260
12852,ZCTA5 12852,375,356,2,2,2,0,4,53875,32
12858,ZCTA5 12858,116,116,0,0,0,0,0,102727,15
12860,ZCTA5 12860,526,502,4,4,0,0,0,72339,101
12863,ZCTA5 12863,835,835,0,0,0,0,0,104018,60
12865,ZCTA5 12865,3551,3426,26,8,9,0,45,57061,501
12169,ZCTA5 12169,252,246,0,0,0,0,0,102857,9
12176,ZCTA5 12176,451,420,0,10,0,0,13,NA,78
12185,ZCTA5 12185,2006,1985,0,5,0,2,8,80500,61
12202,ZCTA5 12202,8342,2125,4613,331,6,0,850,27750,2753
12008,ZCTA5 12008,668,548,0,52,3,0,65,97083,27
12028,ZCTA5 12028,849,817,0,9,0,0,0,74091,71
12035,ZCTA5 12035,722,715,0,0,0,0,0,58250,100
12061,ZCTA5 12061,9656,8754,150,501,21,0,146,98226,376
12092,ZCTA5 12092,752,701,0,0,0,0,6,35878,20
12110,ZCTA5 12110,21665,16955,1070,1798,0,43,1316,81953,633
12147,ZCTA5 12147,487,480,5,0,0,0,0,76250,43
12160,ZCTA5 12160,962,895,6,9,3,0,41,65469,54
12180,ZCTA5 12180,53464,37589,6602,2556,21,0,4352,55315,9546
12184,ZCTA5 12184,6840,5998,163,30,17,0,467,75757,708
12196,ZCTA5 12196,3522,3414,47,0,0,0,56,94766,294
12198,ZCTA5 12198,7871,7373,0,130,0,0,210,77714,275
12208,ZCTA5 12208,21666,15144,2176,2054,8,0,1313,64295,3207
12210,ZCTA5 12210,9583,3865,4110,271,0,0,771,40966,2157
12412,ZCTA5 12412,473,415,0,32,0,0,0,64702,54
12423,ZCTA5 12423,1050,937,52,14,0,0,37,52708,226
12427,ZCTA5 12427,600,570,0,13,0,0,17,NA,78
12434,ZCTA5 12434,842,831,0,0,0,0,0,37434,129
12442,ZCTA5 12442,675,669,0,0,0,0,6,29091,106
12448,ZCTA5 12448,413,413,0,0,0,0,0,123393,0
12449,ZCTA5 12449,3436,2499,289,48,0,0,394,52799,188
12458,ZCTA5 12458,2778,1751,360,35,4,0,512,46488,291
12459,ZCTA5 12459,213,213,0,0,0,0,0,NA,0
12461,ZCTA5 12461,1654,1229,1,97,0,95,203,80808,153
12471,ZCTA5 12471,281,266,0,0,0,0,15,78516,25
14024,ZCTA5 14024,1552,1510,0,27,0,0,2,64583,206
14075,ZCTA5 14075,42780,41035,519,277,107,0,555,73610,2500
14081,ZCTA5 14081,3123,1822,44,44,907,5,45,46389,642
14091,ZCTA5 14091,1149,711,19,0,380,0,39,52434,245
14127,ZCTA5 14127,30191,28689,205,488,18,0,612,90210,1223
14836,ZCTA5 14836,892,892,0,0,0,0,0,72750,24
14850,ZCTA5 14850,64221,45199,2526,9296,113,57,3724,55987,12964
14865,ZCTA5 14865,2874,2789,49,0,0,0,24,43846,490
14872,ZCTA5 14872,657,559,0,0,0,0,56,58333,11
14873,ZCTA5 14873,2574,2409,15,68,0,0,15,49761,349
14881,ZCTA5 14881,159,159,0,0,0,0,0,81797,0
14569,ZCTA5 14569,5896,5465,96,19,0,0,92,55147,663
14606,ZCTA5 14606,28296,15800,5907,1585,91,0,4205,44553,5368
14617,ZCTA5 14617,22774,19370,1159,288,55,0,1397,69677,1260
61544,ZCTA5 61544,724,701,0,0,0,0,6,60238,31
61569,ZCTA5 61569,1225,1170,0,0,38,0,9,77679,29
61602,ZCTA5 61602,828,530,161,54,0,0,49,10458,388
61604,ZCTA5 61604,29606,18510,7949,452,67,0,1587,46803,4831
61018,ZCTA5 61018,962,939,0,0,0,0,17,54135,86
61054,ZCTA5 61054,3657,3584,0,0,0,0,0,46181,687
61230,ZCTA5 61230,1037,975,0,0,0,0,58,58571,88
60175,ZCTA5 60175,26298,22933,508,1183,20,16,1081,149271,764
60201,ZCTA5 60201,41884,26251,5239,4934,0,0,3988,78250,6265
60402,ZCTA5 60402,62960,16739,3575,1526,42,0,40362,63087,7580
60406,ZCTA5 60406,25338,4664,7928,38,30,0,12219,47475,4581
60410,ZCTA5 60410,12965,11251,150,67,32,0,1329,91224,574
60419,ZCTA5 60419,22436,792,20700,121,12,0,395,46658,4944
60436,ZCTA5 60436,17903,6334,4399,326,10,0,6442,55789,3116
60437,ZCTA5 60437,164,154,0,0,0,0,10,78333,2
60438,ZCTA5 60438,28633,10724,12075,253,73,0,4947,53490,4299
60440,ZCTA5 60440,52273,20728,10505,3744,55,2,15224,78750,4321
60443,ZCTA5 60443,21554,3611,15936,294,0,0,1251,77934,2316
60444,ZCTA5 60444,1861,1695,0,3,0,0,159,75938,207
60445,ZCTA5 60445,25810,17691,2123,746,0,12,4738,60765,2302
60457,ZCTA5 60457,13816,10571,585,72,13,11,2472,65226,1356
60941,ZCTA5 60941,2200,2051,17,5,0,0,35,80114,73
60610,ZCTA5 60610,40548,27468,5880,3532,47,0,2526,92130,3899
60622,ZCTA5 60622,53294,34207,3150,2335,31,47,12207,101161,5898
60660,ZCTA5 60660,44498,23247,5937,6000,102,18,7614,50966,6641
60706,ZCTA5 60706,23114,18691,140,1658,6,13,2476,68808,1664
60712,ZCTA5 60712,12434,6880,240,3479,14,0,1185,95030,772
60915,ZCTA5 60915,10278,8312,487,22,0,0,1430,53799,1393
60918,ZCTA5 60918,717,676,9,0,0,0,32,48385,100
60931,ZCTA5 60931,591,511,0,0,0,0,25,56250,67
60933,ZCTA5 60933,272,272,0,0,0,0,0,47813,42
60934,ZCTA5 60934,233,217,16,0,0,0,0,34141,7
60951,ZCTA5 60951,803,745,0,2,8,0,48,71146,153
60530,ZCTA5 60530,483,452,4,0,0,0,12,85313,41
60460,ZCTA5 60460,1397,1378,0,5,0,0,5,61343,187
60515,ZCTA5 60515,28290,24692,768,1384,14,1,1035,98115,1460
60553,ZCTA5 60553,688,663,8,0,3,0,9,62222,95
60565,ZCTA5 60565,40560,29669,1265,6081,75,9,1794,137294,1139
60602,ZCTA5 60602,1145,680,49,245,75,0,74,191528,17
60076,ZCTA5 60076,31788,15419,2704,9064,12,87,3364,77157,2827
60090,ZCTA5 60090,38553,18127,949,7084,164,0,11493,68615,3649
60098,ZCTA5 60098,32972,24988,645,625,9,0,6114,69005,3691
60101,ZCTA5 60101,38856,17538,1408,3752,32,0,15524,67525,4679
60103,ZCTA5 60103,41755,28037,812,6557,50,7,5302,109323,1600
60126,ZCTA5 60126,49027,40437,559,2931,26,11,4102,117258,1832
60155,ZCTA5 60155,7755,895,5939,102,0,0,691,54219,613
60064,ZCTA5 60064,15490,1492,5652,320,8,15,7370,36439,3594
60067,ZCTA5 60067,37840,27749,646,5596,28,0,2841,105294,2168
60083,ZCTA5 60083,10094,6175,1213,809,0,0,1577,94792,340
60087,ZCTA5 60087,26429,8487,3504,976,20,0,12632,60537,2931
60048,ZCTA5 60048,29033,24748,303,2219,44,0,1277,140590,998
60025,ZCTA5 60025,40935,31372,592,5581,15,0,2590,100557,2662
60046,ZCTA5 60046,34596,28105,766,1562,3,0,3574,100595,1284
60062,ZCTA5 60062,40686,31058,958,6976,27,0,1236,112090,1915
60074,ZCTA5 60074,39217,20917,1212,3377,0,0,12880,68613,4874
60085,ZCTA5 60085,70700,9800,12437,3391,110,4,43385,45114,13694
60097,ZCTA5 60097,10728,9567,1,118,0,0,855,72123,952
60104,ZCTA5 60104,18904,907,14083,169,12,0,3427,56618,1799
60113,ZCTA5 60113,307,219,11,0,0,0,61,75179,4
11428,ZCTA5 11428,18836,2006,3858,4870,27,0,4743,78368,1437
11433,ZCTA5 11433,37021,804,23106,3580,17,12,6328,54253,6020
11507,ZCTA5 11507,7225,3996,68,2405,74,0,506,133324,251
11510,ZCTA5 11510,33299,12775,10743,1316,11,37,7536,115822,1497
11557,ZCTA5 11557,7878,5648,601,659,0,0,909,127583,276
11568,ZCTA5 11568,4548,2765,384,817,3,0,348,214250,161
11575,ZCTA5 11575,17180,320,9866,152,2,0,6645,90577,1825
11004,ZCTA5 11004,15098,5060,927,6489,76,51,1783,95436,857
